is_target_candidate,target_type,original_chord_size,reduced_visible_count,held_before,baseline_completion_count,comparable_view_count,coverage_signature,evidence_state,resolutions
yes,LongNoteHead,2,1,present,11,1,10100000,ObservedSupport,1
yes,LongNoteHead,2,1,present,11,1,11000000,LocalMismatch,18
yes,LongNoteHead,2,1,present,11,1,11000000,ObservedSupport,23
yes,LongNoteHead,2,1,present,11,2,10001100,AmbiguousEvidence,1
yes,LongNoteHead,2,1,present,11,2,10001100,LocalMismatch,4
yes,LongNoteHead,2,1,present,11,2,10001100,ObservedSupport,4
yes,LongNoteHead,2,1,present,11,2,10101000,AmbiguousEvidence,1
yes,LongNoteHead,2,1,present,11,2,10101000,ObservedSupport,1
yes,LongNoteHead,2,1,present,11,2,10110000,LocalMismatch,4
yes,LongNoteHead,2,1,present,11,2,10110000,ObservedSupport,2
yes,LongNoteHead,2,1,present,11,2,11001000,AmbiguousEvidence,2
yes,LongNoteHead,2,1,present,11,2,11001000,LocalMismatch,2
yes,LongNoteHead,2,1,present,11,2,11100000,AmbiguousEvidence,9
yes,LongNoteHead,2,1,present,11,2,11100000,LocalMismatch,4
yes,LongNoteHead,2,1,present,11,2,11100000,ObservedSupport,1
yes,LongNoteHead,2,1,present,11,3,10101100,AmbiguousEvidence,2
yes,LongNoteHead,2,1,present,11,3,10101100,ObservedSupport,1
yes,LongNoteHead,2,1,present,11,3,11001100,AmbiguousEvidence,15
yes,LongNoteHead,2,1,present,11,3,11001100,LocalMismatch,12
yes,LongNoteHead,2,1,present,11,3,11001100,ObservedSupport,20
yes,LongNoteHead,2,1,present,11,3,11101000,AmbiguousEvidence,7
yes,LongNoteHead,2,1,present,11,3,11101000,LocalMismatch,1
yes,LongNoteHead,2,1,present,11,3,11101000,ObservedSupport,5
yes,LongNoteHead,2,1,present,11,3,11110000,AmbiguousEvidence,16
yes,LongNoteHead,2,1,present,11,3,11110000,LocalMismatch,13
yes,LongNoteHead,2,1,present,11,3,11110000,ObservedSupport,18
yes,LongNoteHead,2,1,present,11,4,10111100,AmbiguousEvidence,27
yes,LongNoteHead,2,1,present,11,4,10111100,LocalMismatch,2
yes,LongNoteHead,2,1,present,11,4,11101100,AmbiguousEvidence,8
yes,LongNoteHead,2,1,present,11,4,11101100,ObservedSupport,1
yes,LongNoteHead,2,1,present,11,4,11111000,AmbiguousEvidence,15
yes,LongNoteHead,2,1,present,11,4,11111000,ObservedSupport,1
yes,LongNoteHead,2,1,present,11,5,10111110,AmbiguousEvidence,1
yes,LongNoteHead,2,1,present,11,5,10111110,LocalMismatch,1
yes,LongNoteHead,2,1,present,11,5,10111110,ObservedSupport,5
yes,LongNoteHead,2,1,present,11,5,11111100,AmbiguousEvidence,167
yes,LongNoteHead,2,1,present,11,5,11111100,LocalMismatch,2
yes,LongNoteHead,2,1,present,11,6,11111110,AmbiguousEvidence,47
yes,LongNoteHead,2,1,present,11,6,11111110,LocalMismatch,2
yes,LongNoteHead,2,1,present,11,7,11111111,AmbiguousEvidence,2
yes,LongNoteHead,2,1,present,11,7,11111111,LocalMismatch,2
yes,LongNoteHead,2,1,present,11,7,11111111,ObservedSupport,6
yes,LongNoteHead,2,1,present,12,0,10000000,NoComparableContext,85
yes,LongNoteHead,2,1,present,12,1,10001000,LocalMismatch,25
yes,LongNoteHead,2,1,present,12,1,10001000,ObservedSupport,12
yes,LongNoteHead,2,1,present,12,1,10100000,LocalMismatch,31
yes,LongNoteHead,2,1,present,12,1,10100000,ObservedSupport,10
yes,LongNoteHead,2,1,present,12,1,11000000,LocalMismatch,181
yes,LongNoteHead,2,1,present,12,1,11000000,ObservedSupport,150
yes,LongNoteHead,2,1,present,12,2,10001100,LocalMismatch,15
yes,LongNoteHead,2,1,present,12,2,10001100,ObservedSupport,18
yes,LongNoteHead,2,1,present,12,2,10101000,AmbiguousEvidence,11
yes,LongNoteHead,2,1,present,12,2,10101000,LocalMismatch,18
yes,LongNoteHead,2,1,present,12,2,10101000,ObservedSupport,7
yes,LongNoteHead,2,1,present,12,2,10110000,LocalMismatch,6
yes,LongNoteHead,2,1,present,12,2,10110000,ObservedSupport,5
yes,LongNoteHead,2,1,present,12,2,11001000,AmbiguousEvidence,77
yes,LongNoteHead,2,1,present,12,2,11001000,LocalMismatch,60
yes,LongNoteHead,2,1,present,12,2,11001000,ObservedSupport,41
yes,LongNoteHead,2,1,present,12,2,11100000,AmbiguousEvidence,57
yes,LongNoteHead,2,1,present,12,2,11100000,LocalMismatch,60
yes,LongNoteHead,2,1,present,12,2,11100000,ObservedSupport,52
yes,LongNoteHead,2,1,present,12,3,10101100,AmbiguousEvidence,7
yes,LongNoteHead,2,1,present,12,3,10101100,LocalMismatch,6
yes,LongNoteHead,2,1,present,12,3,10101100,ObservedSupport,3
yes,LongNoteHead,2,1,present,12,3,10111000,AmbiguousEvidence,6
yes,LongNoteHead,2,1,present,12,3,10111000,LocalMismatch,8
yes,LongNoteHead,2,1,present,12,3,10111000,ObservedSupport,1
yes,LongNoteHead,2,1,present,12,3,11001100,AmbiguousEvidence,62
yes,LongNoteHead,2,1,present,12,3,11001100,LocalMismatch,24
yes,LongNoteHead,2,1,present,12,3,11001100,ObservedSupport,50
yes,LongNoteHead,2,1,present,12,3,11101000,AmbiguousEvidence,146
yes,LongNoteHead,2,1,present,12,3,11101000,LocalMismatch,45
yes,LongNoteHead,2,1,present,12,3,11101000,ObservedSupport,82
yes,LongNoteHead,2,1,present,12,3,11110000,AmbiguousEvidence,51
yes,LongNoteHead,2,1,present,12,3,11110000,LocalMismatch,22
yes,LongNoteHead,2,1,present,12,3,11110000,ObservedSupport,49
yes,LongNoteHead,2,1,present,12,4,10111100,AmbiguousEvidence,24
yes,LongNoteHead,2,1,present,12,4,10111100,LocalMismatch,2
yes,LongNoteHead,2,1,present,12,4,11101100,AmbiguousEvidence,110
yes,LongNoteHead,2,1,present,12,4,11101100,LocalMismatch,18
yes,LongNoteHead,2,1,present,12,4,11101100,ObservedSupport,86
yes,LongNoteHead,2,1,present,12,4,11111000,AmbiguousEvidence,64
yes,LongNoteHead,2,1,present,12,4,11111000,LocalMismatch,8
yes,LongNoteHead,2,1,present,12,4,11111000,ObservedSupport,35
yes,LongNoteHead,2,1,present,12,5,10111110,AmbiguousEvidence,7
yes,LongNoteHead,2,1,present,12,5,10111110,LocalMismatch,2
yes,LongNoteHead,2,1,present,12,5,10111110,ObservedSupport,2
yes,LongNoteHead,2,1,present,12,5,11111100,AmbiguousEvidence,253
yes,LongNoteHead,2,1,present,12,5,11111100,LocalMismatch,12
yes,LongNoteHead,2,1,present,12,6,11111110,AmbiguousEvidence,123
yes,LongNoteHead,2,1,present,12,6,11111110,LocalMismatch,4
yes,LongNoteHead,2,1,present,12,7,11111111,AmbiguousEvidence,1
yes,LongNoteHead,2,1,present,12,7,11111111,LocalMismatch,1
yes,LongNoteHead,2,1,present,12,7,11111111,ObservedSupport,117
yes,LongNoteHead,2,1,present,5,3,10101100,LocalMismatch,1
yes,LongNoteHead,2,1,present,6,0,10000000,NoComparableContext,1
yes,LongNoteHead,2,1,present,6,1,11000000,LocalMismatch,1
yes,LongNoteHead,2,1,present,6,1,11000000,ObservedSupport,4
yes,LongNoteHead,2,1,present,6,2,11001000,ObservedSupport,3
yes,LongNoteHead,2,1,present,6,2,11100000,AmbiguousEvidence,2
yes,LongNoteHead,2,1,present,6,2,11100000,ObservedSupport,3
yes,LongNoteHead,2,1,present,6,3,10101100,AmbiguousEvidence,1
yes,LongNoteHead,2,1,present,6,3,11001100,AmbiguousEvidence,6
yes,LongNoteHead,2,1,present,6,3,11001100,ObservedSupport,14
yes,LongNoteHead,2,1,present,6,3,11101000,AmbiguousEvidence,9
yes,LongNoteHead,2,1,present,6,3,11101000,ObservedSupport,2
yes,LongNoteHead,2,1,present,6,3,11110000,AmbiguousEvidence,7
yes,LongNoteHead,2,1,present,6,3,11110000,LocalMismatch,1
yes,LongNoteHead,2,1,present,6,3,11110000,ObservedSupport,13
yes,LongNoteHead,2,1,present,6,4,11101100,AmbiguousEvidence,14
yes,LongNoteHead,2,1,present,6,4,11101100,ObservedSupport,23
yes,LongNoteHead,2,1,present,6,4,11111000,AmbiguousEvidence,7
yes,LongNoteHead,2,1,present,6,4,11111000,ObservedSupport,19
yes,LongNoteHead,2,1,present,6,5,11111100,AmbiguousEvidence,156
yes,LongNoteHead,2,1,present,6,6,11111110,AmbiguousEvidence,50
yes,LongNoteHead,2,1,present,6,7,11111111,AmbiguousEvidence,5
yes,LongNoteHead,2,1,present,6,7,11111111,ObservedSupport,462
yes,LongNoteHead,2,1,present,7,0,10000000,NoComparableContext,3
yes,LongNoteHead,2,1,present,7,1,10001000,LocalMismatch,2
yes,LongNoteHead,2,1,present,7,1,11000000,LocalMismatch,1
yes,LongNoteHead,2,1,present,7,2,10110000,LocalMismatch,1
yes,LongNoteHead,2,1,present,7,3,10101100,AmbiguousEvidence,1
yes,LongNoteHead,2,1,present,7,3,11001100,LocalMismatch,1
yes,LongNoteHead,2,1,present,7,7,11111111,LocalMismatch,2
yes,LongNoteHead,2,1,present,8,0,10000000,NoComparableContext,3
yes,LongNoteHead,2,1,present,8,1,10100000,LocalMismatch,2
yes,LongNoteHead,2,1,present,8,1,11000000,LocalMismatch,1
yes,LongNoteHead,2,1,present,8,2,11001000,LocalMismatch,1
yes,LongNoteHead,2,1,present,8,3,11110000,LocalMismatch,1
yes,LongNoteHead,2,1,present,8,3,11110000,ObservedSupport,1
yes,LongNoteHead,2,1,present,8,4,11111000,ObservedSupport,2
yes,LongNoteHead,2,1,present,8,7,11111111,ObservedSupport,4
yes,LongNoteHead,2,1,present,9,0,10000000,NoComparableContext,7
yes,LongNoteHead,2,1,present,9,1,10001000,LocalMismatch,2
yes,LongNoteHead,2,1,present,9,1,11000000,LocalMismatch,10
yes,LongNoteHead,2,1,present,9,1,11000000,ObservedSupport,4
yes,LongNoteHead,2,1,present,9,2,10001100,LocalMismatch,1
yes,LongNoteHead,2,1,present,9,2,10110000,LocalMismatch,1
yes,LongNoteHead,2,1,present,9,2,11001000,AmbiguousEvidence,1
yes,LongNoteHead,2,1,present,9,2,11001000,LocalMismatch,2
yes,LongNoteHead,2,1,present,9,3,11001100,AmbiguousEvidence,2
yes,LongNoteHead,2,1,present,9,3,11001100,LocalMismatch,1
yes,LongNoteHead,2,1,present,9,3,11001100,ObservedSupport,1
yes,LongNoteHead,2,1,present,9,3,11101000,AmbiguousEvidence,1
yes,LongNoteHead,2,1,present,9,3,11110000,AmbiguousEvidence,1
yes,LongNoteHead,2,1,present,9,3,11110000,LocalMismatch,1
yes,LongNoteHead,2,1,present,9,4,11111000,AmbiguousEvidence,1
yes,LongNoteHead,2,1,present,9,4,11111000,LocalMismatch,2
yes,LongNoteHead,2,1,present,9,5,11111100,AmbiguousEvidence,1
yes,LongNoteHead,2,1,present,9,5,11111100,LocalMismatch,1
yes,LongNoteHead,2,1,present,9,7,11111111,ObservedSupport,4
yes,LongNoteHead,3,2,absent,0,0,00000000,NoComparableContext,10
yes,LongNoteHead,3,2,absent,1,0,10000000,NoComparableContext,7
yes,LongNoteHead,3,2,absent,1,1,10001000,LocalMismatch,1
yes,LongNoteHead,3,2,absent,1,1,10001000,ObservedSupport,1
yes,LongNoteHead,3,2,absent,1,1,11000000,LocalMismatch,6
yes,LongNoteHead,3,2,absent,1,1,11000000,ObservedSupport,2
yes,LongNoteHead,3,2,absent,1,2,10001100,LocalMismatch,1
yes,LongNoteHead,3,2,absent,1,2,11001000,ObservedSupport,2
yes,LongNoteHead,3,2,absent,1,3,11001100,ObservedSupport,2
yes,LongNoteHead,3,2,absent,1,3,11110000,LocalMismatch,1
yes,LongNoteHead,3,2,absent,10,0,10000000,NoComparableContext,2
yes,LongNoteHead,3,2,absent,10,1,11000000,LocalMismatch,1
yes,LongNoteHead,3,2,absent,10,1,11000000,ObservedSupport,3
yes,LongNoteHead,3,2,absent,10,2,11001000,AmbiguousEvidence,4
yes,LongNoteHead,3,2,absent,10,2,11001000,LocalMismatch,2
yes,LongNoteHead,3,2,absent,10,2,11001000,ObservedSupport,2
yes,LongNoteHead,3,2,absent,10,2,11100000,AmbiguousEvidence,7
yes,LongNoteHead,3,2,absent,10,2,11100000,LocalMismatch,2
yes,LongNoteHead,3,2,absent,10,2,11100000,ObservedSupport,1
yes,LongNoteHead,3,2,absent,10,3,11001100,AmbiguousEvidence,4
yes,LongNoteHead,3,2,absent,10,3,11001100,LocalMismatch,3
yes,LongNoteHead,3,2,absent,10,3,11001100,ObservedSupport,3
yes,LongNoteHead,3,2,absent,10,3,11101000,AmbiguousEvidence,4
yes,LongNoteHead,3,2,absent,10,3,11101000,LocalMismatch,1
yes,LongNoteHead,3,2,absent,10,3,11110000,AmbiguousEvidence,1
yes,LongNoteHead,3,2,absent,10,3,11110000,ObservedSupport,1
yes,LongNoteHead,3,2,absent,10,4,11101100,AmbiguousEvidence,3
yes,LongNoteHead,3,2,absent,10,4,11111000,AmbiguousEvidence,4
yes,LongNoteHead,3,2,absent,10,5,11111100,AmbiguousEvidence,1
yes,LongNoteHead,3,2,absent,2,0,10000000,NoComparableContext,4
yes,LongNoteHead,3,2,absent,2,1,11000000,LocalMismatch,1
yes,LongNoteHead,3,2,absent,2,1,11000000,ObservedSupport,15
yes,LongNoteHead,3,2,absent,2,2,10001100,LocalMismatch,1
yes,LongNoteHead,3,2,absent,2,2,11001000,LocalMismatch,1
yes,LongNoteHead,3,2,absent,2,2,11001000,ObservedSupport,3
yes,LongNoteHead,3,2,absent,2,3,11101000,AmbiguousEvidence,1
yes,LongNoteHead,3,2,absent,2,3,11110000,ObservedSupport,1
yes,LongNoteHead,3,2,absent,2,4,11101100,ObservedSupport,2
yes,LongNoteHead,3,2,absent,2,4,11111000,ObservedSupport,1
yes,LongNoteHead,3,2,absent,2,7,11111111,ObservedSupport,13
yes,LongNoteHead,3,2,absent,3,0,10000000,NoComparableContext,1
yes,LongNoteHead,3,2,absent,3,1,11000000,LocalMismatch,6
yes,LongNoteHead,3,2,absent,3,2,11001000,AmbiguousEvidence,1
yes,LongNoteHead,3,2,absent,3,2,11001000,ObservedSupport,1
yes,LongNoteHead,3,2,absent,3,2,11100000,ObservedSupport,2
yes,LongNoteHead,3,2,absent,3,3,11001100,ObservedSupport,3
yes,LongNoteHead,3,2,absent,3,3,11101000,AmbiguousEvidence,1
yes,LongNoteHead,3,2,absent,3,4,11101100,ObservedSupport,2
yes,LongNoteHead,3,2,absent,3,5,11111100,AmbiguousEvidence,2
yes,LongNoteHead,3,2,absent,3,7,11111111,ObservedSupport,18
yes,LongNoteHead,3,2,absent,4,1,11000000,LocalMismatch,1
yes,LongNoteHead,3,2,absent,4,1,11000000,ObservedSupport,3
yes,LongNoteHead,3,2,absent,4,2,11001000,LocalMismatch,1
yes,LongNoteHead,3,2,absent,4,2,11001000,ObservedSupport,3
yes,LongNoteHead,3,2,absent,4,2,11100000,AmbiguousEvidence,2
yes,LongNoteHead,3,2,absent,4,2,11100000,LocalMismatch,1
yes,LongNoteHead,3,2,absent,4,2,11100000,ObservedSupport,1
yes,LongNoteHead,3,2,absent,4,3,11001100,ObservedSupport,3
yes,LongNoteHead,3,2,absent,4,3,11101000,AmbiguousEvidence,1
yes,LongNoteHead,3,2,absent,4,3,11110000,ObservedSupport,1
yes,LongNoteHead,3,2,absent,4,4,11101100,AmbiguousEvidence,2
yes,LongNoteHead,3,2,absent,4,4,11101100,ObservedSupport,4
yes,LongNoteHead,3,2,absent,4,4,11111000,AmbiguousEvidence,2
yes,LongNoteHead,3,2,absent,4,4,11111000,ObservedSupport,2
yes,LongNoteHead,3,2,absent,4,5,11111100,AmbiguousEvidence,2
yes,LongNoteHead,3,2,absent,4,7,11111111,AmbiguousEvidence,1
yes,LongNoteHead,3,2,absent,4,7,11111111,ObservedSupport,38
yes,LongNoteHead,3,2,absent,5,0,10000000,NoComparableContext,2
yes,LongNoteHead,3,2,absent,5,1,11000000,LocalMismatch,8
yes,LongNoteHead,3,2,absent,5,1,11000000,ObservedSupport,5
yes,LongNoteHead,3,2,absent,5,2,11001000,AmbiguousEvidence,3
yes,LongNoteHead,3,2,absent,5,2,11001000,LocalMismatch,2
yes,LongNoteHead,3,2,absent,5,2,11001000,ObservedSupport,2
yes,LongNoteHead,3,2,absent,5,2,11100000,AmbiguousEvidence,1
yes,LongNoteHead,3,2,absent,5,2,11100000,LocalMismatch,2
yes,LongNoteHead,3,2,absent,5,3,11001100,ObservedSupport,4
yes,LongNoteHead,3,2,absent,5,3,11101000,AmbiguousEvidence,3
yes,LongNoteHead,3,2,absent,5,3,11101000,ObservedSupport,2
yes,LongNoteHead,3,2,absent,5,3,11110000,LocalMismatch,1
yes,LongNoteHead,3,2,absent,5,4,11101100,LocalMismatch,1
yes,LongNoteHead,3,2,absent,5,5,11111100,AmbiguousEvidence,1
yes,LongNoteHead,3,2,absent,5,7,11111111,ObservedSupport,2
yes,LongNoteHead,3,2,absent,6,0,10000000,NoComparableContext,2
yes,LongNoteHead,3,2,absent,6,1,11000000,LocalMismatch,6
yes,LongNoteHead,3,2,absent,6,1,11000000,ObservedSupport,16
yes,LongNoteHead,3,2,absent,6,2,11001000,AmbiguousEvidence,4
yes,LongNoteHead,3,2,absent,6,2,11001000,LocalMismatch,2
yes,LongNoteHead,3,2,absent,6,2,11001000,ObservedSupport,6
yes,LongNoteHead,3,2,absent,6,2,11100000,AmbiguousEvidence,2
yes,LongNoteHead,3,2,absent,6,2,11100000,LocalMismatch,3
yes,LongNoteHead,3,2,absent,6,3,11001100,AmbiguousEvidence,12
yes,LongNoteHead,3,2,absent,6,3,11001100,LocalMismatch,2
yes,LongNoteHead,3,2,absent,6,3,11001100,ObservedSupport,4
yes,LongNoteHead,3,2,absent,6,3,11101000,AmbiguousEvidence,4
yes,LongNoteHead,3,2,absent,6,3,11110000,AmbiguousEvidence,3
yes,LongNoteHead,3,2,absent,6,3,11110000,ObservedSupport,2
yes,LongNoteHead,3,2,absent,6,4,11101100,AmbiguousEvidence,5
yes,LongNoteHead,3,2,absent,6,5,11111100,AmbiguousEvidence,3
yes,LongNoteHead,3,2,absent,7,0,10000000,NoComparableContext,2
yes,LongNoteHead,3,2,absent,7,1,11000000,LocalMismatch,6
yes,LongNoteHead,3,2,absent,7,1,11000000,ObservedSupport,26
yes,LongNoteHead,3,2,absent,7,2,11001000,AmbiguousEvidence,10
yes,LongNoteHead,3,2,absent,7,2,11001000,LocalMismatch,3
yes,LongNoteHead,3,2,absent,7,2,11001000,ObservedSupport,4
yes,LongNoteHead,3,2,absent,7,2,11100000,AmbiguousEvidence,3
yes,LongNoteHead,3,2,absent,7,2,11100000,LocalMismatch,4
yes,LongNoteHead,3,2,absent,7,2,11100000,ObservedSupport,2
yes,LongNoteHead,3,2,absent,7,3,11001100,AmbiguousEvidence,11
yes,LongNoteHead,3,2,absent,7,3,11001100,LocalMismatch,3
yes,LongNoteHead,3,2,absent,7,3,11001100,ObservedSupport,7
yes,LongNoteHead,3,2,absent,7,3,11101000,AmbiguousEvidence,8
yes,LongNoteHead,3,2,absent,7,3,11101000,LocalMismatch,1
yes,LongNoteHead,3,2,absent,7,3,11101000,ObservedSupport,2
yes,LongNoteHead,3,2,absent,7,3,11110000,AmbiguousEvidence,4
yes,LongNoteHead,3,2,absent,7,3,11110000,LocalMismatch,4
yes,LongNoteHead,3,2,absent,7,3,11110000,ObservedSupport,5
yes,LongNoteHead,3,2,absent,7,4,11101100,AmbiguousEvidence,2
yes,LongNoteHead,3,2,absent,7,4,11111000,AmbiguousEvidence,2
yes,LongNoteHead,3,2,absent,7,5,11111100,AmbiguousEvidence,6
yes,LongNoteHead,3,2,absent,7,6,11111110,AmbiguousEvidence,1
yes,LongNoteHead,3,2,absent,7,7,11111111,AmbiguousEvidence,2
yes,LongNoteHead,3,2,absent,7,7,11111111,ObservedSupport,2
yes,LongNoteHead,3,2,absent,8,0,10000000,NoComparableContext,2
yes,LongNoteHead,3,2,absent,8,1,10001000,ObservedSupport,1
yes,LongNoteHead,3,2,absent,8,1,11000000,LocalMismatch,18
yes,LongNoteHead,3,2,absent,8,1,11000000,ObservedSupport,14
yes,LongNoteHead,3,2,absent,8,2,11001000,AmbiguousEvidence,3
yes,LongNoteHead,3,2,absent,8,2,11001000,LocalMismatch,4
yes,LongNoteHead,3,2,absent,8,2,11001000,ObservedSupport,4
yes,LongNoteHead,3,2,absent,8,2,11100000,AmbiguousEvidence,7
yes,LongNoteHead,3,2,absent,8,2,11100000,LocalMismatch,1
yes,LongNoteHead,3,2,absent,8,2,11100000,ObservedSupport,4
yes,LongNoteHead,3,2,absent,8,3,11001100,AmbiguousEvidence,6
yes,LongNoteHead,3,2,absent,8,3,11001100,ObservedSupport,8
yes,LongNoteHead,3,2,absent,8,3,11101000,AmbiguousEvidence,6
yes,LongNoteHead,3,2,absent,8,3,11101000,LocalMismatch,2
yes,LongNoteHead,3,2,absent,8,3,11101000,ObservedSupport,1
yes,LongNoteHead,3,2,absent,8,3,11110000,AmbiguousEvidence,2
yes,LongNoteHead,3,2,absent,8,3,11110000,LocalMismatch,3
yes,LongNoteHead,3,2,absent,8,4,11111000,AmbiguousEvidence,3
yes,LongNoteHead,3,2,absent,9,0,10000000,NoComparableContext,1
yes,LongNoteHead,3,2,absent,9,1,11000000,LocalMismatch,1
yes,LongNoteHead,3,2,absent,9,1,11000000,ObservedSupport,12
yes,LongNoteHead,3,2,absent,9,2,11001000,AmbiguousEvidence,2
yes,LongNoteHead,3,2,absent,9,2,11001000,LocalMismatch,2
yes,LongNoteHead,3,2,absent,9,2,11001000,ObservedSupport,6
yes,LongNoteHead,3,2,absent,9,2,11100000,AmbiguousEvidence,3
yes,LongNoteHead,3,2,absent,9,2,11100000,ObservedSupport,9
yes,LongNoteHead,3,2,absent,9,3,11001100,ObservedSupport,1
yes,LongNoteHead,3,2,absent,9,3,11101000,AmbiguousEvidence,5
yes,LongNoteHead,3,2,absent,9,3,11101000,LocalMismatch,3
yes,LongNoteHead,3,2,absent,9,3,11101000,ObservedSupport,1
yes,LongNoteHead,3,2,absent,9,3,11110000,ObservedSupport,2
yes,LongNoteHead,3,2,absent,9,4,11101100,AmbiguousEvidence,1
yes,LongNoteHead,3,2,present,0,0,00000000,NoComparableContext,12
yes,LongNoteHead,3,2,present,1,0,10000000,NoComparableContext,21
yes,LongNoteHead,3,2,present,1,1,10001000,LocalMismatch,2
yes,LongNoteHead,3,2,present,1,1,11000000,LocalMismatch,1
yes,LongNoteHead,3,2,present,1,1,11000000,ObservedSupport,5
yes,LongNoteHead,3,2,present,1,2,10001100,LocalMismatch,1
yes,LongNoteHead,3,2,present,1,2,11001000,ObservedSupport,2
yes,LongNoteHead,3,2,present,1,3,11001100,ObservedSupport,2
yes,LongNoteHead,3,2,present,1,3,11110000,ObservedSupport,1
yes,LongNoteHead,3,2,present,1,4,11111000,ObservedSupport,1
yes,LongNoteHead,3,2,present,10,0,10000000,NoComparableContext,26
yes,LongNoteHead,3,2,present,10,1,10001000,LocalMismatch,13
yes,LongNoteHead,3,2,present,10,1,10001000,ObservedSupport,1
yes,LongNoteHead,3,2,present,10,1,10100000,LocalMismatch,9
yes,LongNoteHead,3,2,present,10,1,10100000,ObservedSupport,3
yes,LongNoteHead,3,2,present,10,1,11000000,LocalMismatch,15
yes,LongNoteHead,3,2,present,10,1,11000000,ObservedSupport,22
yes,LongNoteHead,3,2,present,10,2,10001100,AmbiguousEvidence,1
yes,LongNoteHead,3,2,present,10,2,10001100,LocalMismatch,2
yes,LongNoteHead,3,2,present,10,2,10001100,ObservedSupport,1
yes,LongNoteHead,3,2,present,10,2,10101000,AmbiguousEvidence,1
yes,LongNoteHead,3,2,present,10,2,10101000,LocalMismatch,1
yes,LongNoteHead,3,2,present,10,2,10101000,ObservedSupport,2
yes,LongNoteHead,3,2,present,10,2,10110000,AmbiguousEvidence,1
yes,LongNoteHead,3,2,present,10,2,10110000,LocalMismatch,4
yes,LongNoteHead,3,2,present,10,2,11001000,AmbiguousEvidence,15
yes,LongNoteHead,3,2,present,10,2,11001000,LocalMismatch,6
yes,LongNoteHead,3,2,present,10,2,11001000,ObservedSupport,8
yes,LongNoteHead,3,2,present,10,2,11100000,AmbiguousEvidence,14
yes,LongNoteHead,3,2,present,10,2,11100000,LocalMismatch,8
yes,LongNoteHead,3,2,present,10,2,11100000,ObservedSupport,6
yes,LongNoteHead,3,2,present,10,3,10101100,AmbiguousEvidence,3
yes,LongNoteHead,3,2,present,10,3,10101100,LocalMismatch,4
yes,LongNoteHead,3,2,present,10,3,10101100,ObservedSupport,1
yes,LongNoteHead,3,2,present,10,3,10111000,AmbiguousEvidence,1
yes,LongNoteHead,3,2,present,10,3,11001100,AmbiguousEvidence,9
yes,LongNoteHead,3,2,present,10,3,11001100,LocalMismatch,3
yes,LongNoteHead,3,2,present,10,3,11001100,ObservedSupport,1
yes,LongNoteHead,3,2,present,10,3,11101000,AmbiguousEvidence,30
yes,LongNoteHead,3,2,present,10,3,11101000,LocalMismatch,7
yes,LongNoteHead,3,2,present,10,3,11101000,ObservedSupport,11
yes,LongNoteHead,3,2,present,10,3,11110000,AmbiguousEvidence,8
yes,LongNoteHead,3,2,present,10,3,11110000,LocalMismatch,4
yes,LongNoteHead,3,2,present,10,3,11110000,ObservedSupport,8
yes,LongNoteHead,3,2,present,10,4,10111100,AmbiguousEvidence,7
yes,LongNoteHead,3,2,present,10,4,10111100,LocalMismatch,1
yes,LongNoteHead,3,2,present,10,4,11101100,AmbiguousEvidence,22
yes,LongNoteHead,3,2,present,10,4,11101100,LocalMismatch,2
yes,LongNoteHead,3,2,present,10,4,11101100,ObservedSupport,14
yes,LongNoteHead,3,2,present,10,4,11111000,AmbiguousEvidence,7
yes,LongNoteHead,3,2,present,10,4,11111000,LocalMismatch,1
yes,LongNoteHead,3,2,present,10,4,11111000,ObservedSupport,9
yes,LongNoteHead,3,2,present,10,5,10111110,AmbiguousEvidence,1
yes,LongNoteHead,3,2,present,10,5,10111110,ObservedSupport,3
yes,LongNoteHead,3,2,present,10,5,11111100,AmbiguousEvidence,10
